"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_BP_DIRECT","intracellular calcium ion homeostasis","26","1857","88","13832","1.60e-4","7.33e-3","2.20","5.41e-1","7.12e-3","5.86e-5","ENSMUSG00000031376,ENSMUSG00000079055,ENSMUSG00000026241,ENSMUSG00000056073,ENSMUSG00000021313,ENSMUSG00000041771,ENSMUSG00000038486,ENSMUSG00000030209,ENSMUSG00000014158,ENSMUSG00000030525,ENSMUSG00000030302,ENSMUSG00000037996,ENSMUSG00000034997,ENSMUSG00000057378,ENSMUSG00000054640,ENSMUSG00000051331,ENSMUSG00000030592,ENSMUSG00000063873,ENSMUSG00000029304,ENSMUSG00000007655,ENSMUSG00000041468,ENSMUSG00000026959,ENSMUSG00000041380,ENSMUSG00000050965,ENSMUSG00000052889,ENSMUSG00000032259"
"GOTERM_BP_DIRECT","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","20","1857","59","13832","1.61e-4","7.33e-3","2.52","5.44e-1","7.12e-3","4.87e-5","ENSMUSG00000023192,ENSMUSG00000027584,ENSMUSG00000039809,ENSMUSG00000049112,ENSMUSG00000003974,ENSMUSG00000042429,ENSMUSG00000024462,ENSMUSG00000028004,ENSMUSG00000047904,ENSMUSG00000040009,ENSMUSG00000045318,ENSMUSG00000045613,ENSMUSG00000040133,ENSMUSG00000000766,ENSMUSG00000029819,ENSMUSG00000036353,ENSMUSG00000031748,ENSMUSG00000057614,ENSMUSG00000056755,ENSMUSG00000036437"
"GOTERM_BP_DIRECT","eating behavior","12","1857","25","13832","1.80e-4","8.08e-3","3.58","5.82e-1","7.84e-3","3.16e-5","ENSMUSG00000021478,ENSMUSG00000032532,ENSMUSG00000005892,ENSMUSG00000030043,ENSMUSG00000057722,ENSMUSG00000002944,ENSMUSG00000027584,ENSMUSG00000000766,ENSMUSG00000025905,ENSMUSG00000049112,ENSMUSG00000020681,ENSMUSG00000021983"
"GOTERM_BP_DIRECT","signal transduction","126","1857","688","13832","1.88e-4","8.36e-3","1.36","5.98e-1","8.11e-3","1.29e-4","ENSMUSG00000053141,ENSMUSG00000035835,ENSMUSG00000031111,ENSMUSG00000041836,ENSMUSG00000054594,ENSMUSG00000023055,ENSMUSG00000025876,ENSMUSG00000063626,ENSMUSG00000022489,ENSMUSG00000044667,ENSMUSG00000046688,ENSMUSG00000069601,ENSMUSG00000017167,ENSMUSG00000067028,ENSMUSG00000046442,ENSMUSG00000038665,ENSMUSG00000035551,ENSMUSG00000036246,ENSMUSG00000034226,ENSMUSG00000035429,ENSMUSG00000026430,ENSMUSG00000044813,ENSMUSG00000029309,ENSMUSG00000049336,ENSMUSG00000026833,ENSMUSG00000029304,ENSMUSG00000024659,ENSMUSG00000031906,ENSMUSG00000031748,ENSMUSG00000030413,ENSMUSG00000033597,ENSMUSG00000004633,ENSMUSG00000040563,ENSMUSG00000049744,ENSMUSG00000022861,ENSMUSG00000024524,ENSMUSG00000000276,ENSMUSG00000043670,ENSMUSG00000031618,ENSMUSG00000035773,ENSMUSG00000030525,ENSMUSG00000016179,ENSMUSG00000031853,ENSMUSG00000038128,ENSMUSG00000062209,ENSMUSG00000037428,ENSMUSG00000028399,ENSMUSG00000033342,ENSMUSG00000033063,ENSMUSG00000020151,ENSMUSG00000020034,ENSMUSG00000040276,ENSMUSG00000070695,ENSMUSG00000044071,ENSMUSG00000050222,ENSMUSG00000015812,ENSMUSG00000033227,ENSMUSG00000052372,ENSMUSG00000059203,ENSMUSG00000042724,ENSMUSG00000041119,ENSMUSG00000098132,ENSMUSG00000026888,ENSMUSG00000024109,ENSMUSG00000045038,ENSMUSG00000016150,ENSMUSG00000015501,ENSMUSG00000036564,ENSMUSG00000051177,ENSMUSG00000032470,ENSMUSG00000004347,ENSMUSG00000027840,ENSMUSG00000024176,ENSMUSG00000059173,ENSMUSG00000040653,ENSMUSG00000027965,ENSMUSG00000023800,ENSMUSG00000047842,ENSMUSG00000037362,ENSMUSG00000039145,ENSMUSG00000030854,ENSMUSG00000032911,ENSMUSG00000037887,ENSMUSG00000031530,ENSMUSG00000031772,ENSMUSG00000029212,ENSMUSG00000057722,ENSMUSG00000029576,ENSMUSG00000050132,ENSMUSG00000042826,ENSMUSG00000040407,ENSMUSG00000029055,ENSMUSG00000059187,ENSMUSG00000063446,ENSMUSG00000027950,ENSMUSG00000049148,ENSMUSG00000040009,ENSMUSG00000004558,ENSMUSG00000040003,ENSMUSG00000002012,ENSMUSG00000042425,ENSMUSG00000005125,ENSMUSG00000075270,ENSMUSG00000028525,ENSMUSG00000021699,ENSMUSG00000067242,ENSMUSG00000042662,ENSMUSG00000071112,ENSMUSG00000038048,ENSMUSG00000066392,ENSMUSG00000054855,ENSMUSG00000057455,ENSMUSG00000051590,ENSMUSG00000026173,ENSMUSG00000032177,ENSMUSG00000061718,ENSMUSG00000029449,ENSMUSG00000032172,ENSMUSG00000022372,ENSMUSG00000087408,ENSMUSG00000036095,ENSMUSG00000023868,ENSMUSG00000034472,ENSMUSG00000036256,ENSMUSG00000057614,ENSMUSG00000017631"
"GOTERM_BP_DIRECT","positive regulation of calcium ion-dependent exocytosis","10","1857","18","13832","2.14e-4","9.47e-3","4.14","6.47e-1","9.18e-3","2.90e-5","ENSMUSG00000022416,ENSMUSG00000029608,ENSMUSG00000024112,ENSMUSG00000020848,ENSMUSG00000024871,ENSMUSG00000026797,ENSMUSG00000040722,ENSMUSG00000007207,ENSMUSG00000035864,ENSMUSG00000090071"
"GOTERM_BP_DIRECT","serotonin receptor signaling pathway","6","1857","6","13832","2.31e-4","1.01e-2","7.45","6.74e-1","9.80e-3","5.81e-6","ENSMUSG00000034997,ENSMUSG00000021721,ENSMUSG00000041380,ENSMUSG00000024798,ENSMUSG00000053647,ENSMUSG00000032269"
"GOTERM_BP_DIRECT","phospholipase C-activating G protein-coupled receptor signaling pathway","24","1857","80","13832","2.38e-4","1.03e-2","2.23","6.86e-1","1.00e-2","8.52e-5","ENSMUSG00000032532,ENSMUSG00000051177,ENSMUSG00000027584,ENSMUSG00000019828,ENSMUSG00000029055,ENSMUSG00000032360,ENSMUSG00000049112,ENSMUSG00000022861,ENSMUSG00000000276,ENSMUSG00000047415,ENSMUSG00000036095,ENSMUSG00000066197,ENSMUSG00000041078,ENSMUSG00000041380,ENSMUSG00000038760,ENSMUSG00000000766,ENSMUSG00000025905,ENSMUSG00000038665,ENSMUSG00000036353,ENSMUSG00000031932,ENSMUSG00000035773,ENSMUSG00000050541,ENSMUSG00000032259,ENSMUSG00000018634"
"GOTERM_BP_DIRECT","regulation of synapse assembly","15","1857","38","13832","2.40e-4","1.03e-2","2.94","6.89e-1","1.00e-2","5.78e-5","ENSMUSG00000052581,ENSMUSG00000059974,ENSMUSG00000005583,ENSMUSG00000008153,ENSMUSG00000060275,ENSMUSG00000031391,ENSMUSG00000027950,ENSMUSG00000062257,ENSMUSG00000042401,ENSMUSG00000040037,ENSMUSG00000043811,ENSMUSG00000026959,ENSMUSG00000071424,ENSMUSG00000024924,ENSMUSG00000038453"
"GOTERM_BP_DIRECT","adult walking behavior","17","1857","47","13832","2.56e-4","1.09e-2","2.69","7.11e-1","1.06e-2","7.01e-5","ENSMUSG00000005892,ENSMUSG00000051331,ENSMUSG00000053024,ENSMUSG00000026235,ENSMUSG00000022076,ENSMUSG00000064329,ENSMUSG00000021478,ENSMUSG00000018411,ENSMUSG00000021557,ENSMUSG00000028519,ENSMUSG00000037370,ENSMUSG00000063142,ENSMUSG00000060240,ENSMUSG00000017412,ENSMUSG00000032259,ENSMUSG00000052613,ENSMUSG00000011751"
"GOTERM_BP_DIRECT","positive regulation of long-term synaptic potentiation","13","1857","30","13832","2.73e-4","1.15e-2","3.23","7.35e-1","1.12e-2","5.69e-5","ENSMUSG00000029361,ENSMUSG00000053550,ENSMUSG00000041119,ENSMUSG00000025855,ENSMUSG00000022376,ENSMUSG00000020431,ENSMUSG00000021478,ENSMUSG00000042453,ENSMUSG00000035283,ENSMUSG00000039652,ENSMUSG00000030854,ENSMUSG00000030525,ENSMUSG00000032259"
"GOTERM_BP_DIRECT","modulation of excitatory postsynaptic potential","9","1857","15","13832","2.77e-4","1.16e-2","4.47","7.39e-1","1.12e-2","3.24e-5","ENSMUSG00000062209,ENSMUSG00000079055,ENSMUSG00000022935,ENSMUSG00000059003,ENSMUSG00000042757,ENSMUSG00000056073,ENSMUSG00000030525,ENSMUSG00000007207,ENSMUSG00000061601"
"GOTERM_BP_DIRECT","regulation of cytosolic calcium ion concentration","15","1857","39","13832","3.29e-4","1.35e-2","2.86","7.98e-1","1.31e-2","8.24e-5","ENSMUSG00000031376,ENSMUSG00000030592,ENSMUSG00000021194,ENSMUSG00000032360,ENSMUSG00000024245,ENSMUSG00000012819,ENSMUSG00000021541,ENSMUSG00000022376,ENSMUSG00000007655,ENSMUSG00000041710,ENSMUSG00000021313,ENSMUSG00000027748,ENSMUSG00000097929,ENSMUSG00000030302,ENSMUSG00000053647"
"GOTERM_BP_DIRECT","synaptic vesicle clustering","8","1857","12","13832","3.31e-4","1.35e-2","4.97","7.99e-1","1.31e-2","3.11e-5","ENSMUSG00000059602,ENSMUSG00000024109,ENSMUSG00000009394,ENSMUSG00000063887,ENSMUSG00000032589,ENSMUSG00000031840,ENSMUSG00000037217,ENSMUSG00000061601"
"GOTERM_BP_DIRECT","neuronal action potential propagation","8","1857","12","13832","3.31e-4","1.35e-2","4.97","7.99e-1","1.31e-2","3.11e-5","ENSMUSG00000020598,ENSMUSG00000017167,ENSMUSG00000007097,ENSMUSG00000066058,ENSMUSG00000059146,ENSMUSG00000019194,ENSMUSG00000064329,ENSMUSG00000017412"
"GOTERM_BP_DIRECT","calcium ion transport into cytosol","7","1857","9","13832","3.38e-4","1.37e-2","5.79","8.07e-1","1.33e-2","2.19e-5","ENSMUSG00000021313,ENSMUSG00000054640,ENSMUSG00000022416,ENSMUSG00000003352,ENSMUSG00000079055,ENSMUSG00000051331,ENSMUSG00000040118"
"GOTERM_BP_DIRECT","feeding behavior","10","1857","19","13832","3.59e-4","1.43e-2","3.92","8.25e-1","1.39e-2","5.39e-5","ENSMUSG00000021478,ENSMUSG00000047259,ENSMUSG00000041380,ENSMUSG00000032360,ENSMUSG00000029819,ENSMUSG00000031932,ENSMUSG00000032259,ENSMUSG00000036437,ENSMUSG00000040037,ENSMUSG00000018634"
"GOTERM_BP_DIRECT","regulation of monoatomic ion transmembrane transport","10","1857","19","13832","3.59e-4","1.43e-2","3.92","8.25e-1","1.39e-2","5.39e-5","ENSMUSG00000058975,ENSMUSG00000043301,ENSMUSG00000026824,ENSMUSG00000020524,ENSMUSG00000096146,ENSMUSG00000042529,ENSMUSG00000079436,ENSMUSG00000020704,ENSMUSG00000038026,ENSMUSG00000034533"
"GOTERM_BP_DIRECT","regulation of synapse maturation","11","1857","23","13832","3.99e-4","1.58e-2","3.56","8.56e-1","1.53e-2","7.08e-5","ENSMUSG00000028519,ENSMUSG00000034912,ENSMUSG00000057897,ENSMUSG00000042453,ENSMUSG00000017167,ENSMUSG00000038264,ENSMUSG00000060275,ENSMUSG00000022055,ENSMUSG00000027208,ENSMUSG00000033569,ENSMUSG00000043557"
"GOTERM_BP_DIRECT","sodium ion transport","20","1857","63","13832","4.17e-4","1.63e-2","2.36","8.68e-1","1.59e-2","1.38e-4","ENSMUSG00000049281,ENSMUSG00000054640,ENSMUSG00000079055,ENSMUSG00000040907,ENSMUSG00000052387,ENSMUSG00000007097,ENSMUSG00000019194,ENSMUSG00000070570,ENSMUSG00000041329,ENSMUSG00000064329,ENSMUSG00000057182,ENSMUSG00000023017,ENSMUSG00000037341,ENSMUSG00000060681,ENSMUSG00000020704,ENSMUSG00000030865,ENSMUSG00000075316,ENSMUSG00000036578,ENSMUSG00000034533,ENSMUSG00000075318"
"GOTERM_BP_DIRECT","neuromuscular process","18","1857","54","13832","4.75e-4","1.85e-2","2.48","9.01e-1","1.79e-2","1.47e-4","ENSMUSG00000040907,ENSMUSG00000034912,ENSMUSG00000059003,ENSMUSG00000026365,ENSMUSG00000025551,ENSMUSG00000002771,ENSMUSG00000040136,ENSMUSG00000047976,ENSMUSG00000025759,ENSMUSG00000026959,ENSMUSG00000018012,ENSMUSG00000022523,ENSMUSG00000048814,ENSMUSG00000021557,ENSMUSG00000017167,ENSMUSG00000020734,ENSMUSG00000030209,ENSMUSG00000011751"
"GOTERM_BP_DIRECT","membrane depolarization during action potential","9","1857","16","13832","4.88e-4","1.88e-2","4.19","9.07e-1","1.83e-2","6.52e-5","ENSMUSG00000049281,ENSMUSG00000022416,ENSMUSG00000024112,ENSMUSG00000019194,ENSMUSG00000075316,ENSMUSG00000064329,ENSMUSG00000034533,ENSMUSG00000075318,ENSMUSG00000057182"
"GOTERM_BP_DIRECT","regulation of heart rate by cardiac conduction","14","1857","36","13832","5.00e-4","1.91e-2","2.90","9.12e-1","1.86e-2","1.23e-4","ENSMUSG00000049281,ENSMUSG00000033565,ENSMUSG00000051331,ENSMUSG00000015968,ENSMUSG00000040407,ENSMUSG00000019194,ENSMUSG00000040118,ENSMUSG00000020681,ENSMUSG00000007655,ENSMUSG00000040896,ENSMUSG00000001901,ENSMUSG00000039672,ENSMUSG00000054889,ENSMUSG00000032338"
"GOTERM_BP_DIRECT","neuron development","22","1857","74","13832","5.30e-4","2.01e-2","2.21","9.24e-1","1.95e-2","1.92e-4","ENSMUSG00000007653,ENSMUSG00000033676,ENSMUSG00000061911,ENSMUSG00000033585,ENSMUSG00000005583,ENSMUSG00000055078,ENSMUSG00000049556,ENSMUSG00000049336,ENSMUSG00000024501,ENSMUSG00000025810,ENSMUSG00000063659,ENSMUSG00000021983,ENSMUSG00000025759,ENSMUSG00000024426,ENSMUSG00000040276,ENSMUSG00000038065,ENSMUSG00000039542,ENSMUSG00000016150,ENSMUSG00000038255,ENSMUSG00000033419,ENSMUSG00000039579,ENSMUSG00000037217"
"GOTERM_BP_DIRECT","transmission of nerve impulse","13","1857","32","13832","5.51e-4","2.06e-2","3.03","9.31e-1","2.00e-2","1.27e-4","ENSMUSG00000040907,ENSMUSG00000004110,ENSMUSG00000026442,ENSMUSG00000021478,ENSMUSG00000040373,ENSMUSG00000017167,ENSMUSG00000019146,ENSMUSG00000000766,ENSMUSG00000066189,ENSMUSG00000046182,ENSMUSG00000056755,ENSMUSG00000016346,ENSMUSG00000011751"
"GOTERM_BP_DIRECT","regulation of synaptic transmission, glutamatergic","13","1857","32","13832","5.51e-4","2.06e-2","3.03","9.31e-1","2.00e-2","1.27e-4","ENSMUSG00000023192,ENSMUSG00000005583,ENSMUSG00000033981,ENSMUSG00000049583,ENSMUSG00000019828,ENSMUSG00000003974,ENSMUSG00000044667,ENSMUSG00000045589,ENSMUSG00000044288,ENSMUSG00000038665,ENSMUSG00000056755,ENSMUSG00000035864,ENSMUSG00000031302"
"GOTERM_BP_DIRECT","positive regulation of insulin secretion involved in cellular response to glucose stimulus","17","1857","50","13832","5.64e-4","2.09e-2","2.53","9.36e-1","2.03e-2","1.69e-4","ENSMUSG00000057722,ENSMUSG00000004110,ENSMUSG00000051331,ENSMUSG00000015968,ENSMUSG00000022340,ENSMUSG00000040118,ENSMUSG00000047507,ENSMUSG00000000394,ENSMUSG00000009246,ENSMUSG00000022376,ENSMUSG00000040136,ENSMUSG00000047415,ENSMUSG00000046447,ENSMUSG00000072875,ENSMUSG00000023826,ENSMUSG00000097929,ENSMUSG00000054459"
"GOTERM_BP_DIRECT","positive regulation of synaptic transmission, GABAergic","10","1857","20","13832","5.75e-4","2.10e-2","3.72","9.39e-1","2.04e-2","9.49e-5","ENSMUSG00000045038,ENSMUSG00000062209,ENSMUSG00000024109,ENSMUSG00000030043,ENSMUSG00000022935,ENSMUSG00000049112,ENSMUSG00000061762,ENSMUSG00000000197,ENSMUSG00000063887,ENSMUSG00000018634"
"GOTERM_BP_DIRECT","negative regulation of axon extension","12","1857","28","13832","5.89e-4","2.10e-2","3.19","9.43e-1","2.04e-2","1.25e-4","ENSMUSG00000000627,ENSMUSG00000015829,ENSMUSG00000031760,ENSMUSG00000028883,ENSMUSG00000027200,ENSMUSG00000029005,ENSMUSG00000025810,ENSMUSG00000015222,ENSMUSG00000006711,ENSMUSG00000042766,ENSMUSG00000043811,ENSMUSG00000038777"
"GOTERM_BP_DIRECT","sperm axoneme assembly","12","1857","28","13832","5.89e-4","2.10e-2","3.19","9.43e-1","2.04e-2","1.25e-4","ENSMUSG00000052273,ENSMUSG00000028294,ENSMUSG00000071324,ENSMUSG00000057265,ENSMUSG00000072663,ENSMUSG00000046585,ENSMUSG00000071550,ENSMUSG00000047021,ENSMUSG00000064280,ENSMUSG00000006435,ENSMUSG00000022783,ENSMUSG00000031786"
"GOTERM_BP_DIRECT","behavioral response to pain","12","1857","28","13832","5.89e-4","2.10e-2","3.19","9.43e-1","2.04e-2","1.25e-4","ENSMUSG00000030043,ENSMUSG00000004110,ENSMUSG00000079056,ENSMUSG00000020524,ENSMUSG00000022935,ENSMUSG00000030209,ENSMUSG00000075316,ENSMUSG00000024798,ENSMUSG00000034533,ENSMUSG00000057182,ENSMUSG00000029503,ENSMUSG00000018634"
"GOTERM_BP_DIRECT","negative regulation of cAMP/PKA signal transduction","12","1857","28","13832","5.89e-4","2.10e-2","3.19","9.43e-1","2.04e-2","1.25e-4","ENSMUSG00000021699,ENSMUSG00000023868,ENSMUSG00000032177,ENSMUSG00000027584,ENSMUSG00000004347,ENSMUSG00000041119,ENSMUSG00000028004,ENSMUSG00000059173,ENSMUSG00000025855,ENSMUSG00000022489,ENSMUSG00000028525,ENSMUSG00000075270"
"GOTERM_BP_DIRECT","axonal fasciculation","11","1857","24","13832","6.02e-4","2.14e-2","3.41","9.46e-1","2.07e-2","1.15e-4","ENSMUSG00000044288,ENSMUSG00000029245,ENSMUSG00000033585,ENSMUSG00000028883,ENSMUSG00000053024,ENSMUSG00000039542,ENSMUSG00000031391,ENSMUSG00000048895,ENSMUSG00000022762,ENSMUSG00000042401,ENSMUSG00000025810"
"GOTERM_BP_DIRECT","regulation of monoatomic cation transmembrane transport","8","1857","13","13832","6.33e-4","2.21e-2","4.58","9.54e-1","2.15e-2","7.14e-5","ENSMUSG00000026959,ENSMUSG00000069601,ENSMUSG00000020734,ENSMUSG00000015968,ENSMUSG00000030209,ENSMUSG00000059003,ENSMUSG00000035773,ENSMUSG00000002771"
"GOTERM_BP_DIRECT","carboxylic acid transmembrane transport","8","1857","13","13832","6.33e-4","2.21e-2","4.58","9.54e-1","2.15e-2","7.14e-5","ENSMUSG00000022180,ENSMUSG00000022756,ENSMUSG00000030495,ENSMUSG00000019894,ENSMUSG00000026220,ENSMUSG00000027896,ENSMUSG00000040569,ENSMUSG00000069072"
"GOTERM_BP_DIRECT","semaphorin-plexin signaling pathway","16","1857","46","13832","6.66e-4","2.28e-2","2.59","9.61e-1","2.21e-2","1.93e-4","ENSMUSG00000028780,ENSMUSG00000031398,ENSMUSG00000005583,ENSMUSG00000028883,ENSMUSG00000027200,ENSMUSG00000029121,ENSMUSG00000063531,ENSMUSG00000009376,ENSMUSG00000026640,ENSMUSG00000025810,ENSMUSG00000029765,ENSMUSG00000000627,ENSMUSG00000025207,ENSMUSG00000001227,ENSMUSG00000038264,ENSMUSG00000038777"
"GOTERM_BP_DIRECT","response to cocaine","16","1857","46","13832","6.66e-4","2.28e-2","2.59","9.61e-1","2.21e-2","1.93e-4","ENSMUSG00000034997,ENSMUSG00000037605,ENSMUSG00000023192,ENSMUSG00000061718,ENSMUSG00000027584,ENSMUSG00000027950,ENSMUSG00000025789,ENSMUSG00000021478,ENSMUSG00000044288,ENSMUSG00000020886,ENSMUSG00000020524,ENSMUSG00000045441,ENSMUSG00000039542,ENSMUSG00000038530,ENSMUSG00000025905,ENSMUSG00000032259"
"GOTERM_BP_DIRECT","regulation of postsynaptic membrane neurotransmitter receptor levels","16","1857","46","13832","6.66e-4","2.28e-2","2.59","9.61e-1","2.21e-2","1.93e-4","ENSMUSG00000052572,ENSMUSG00000022240,ENSMUSG00000026113,ENSMUSG00000020297,ENSMUSG00000004366,ENSMUSG00000041642,ENSMUSG00000071424,ENSMUSG00000045589,ENSMUSG00000020886,ENSMUSG00000041078,ENSMUSG00000019146,ENSMUSG00000023826,ENSMUSG00000060681,ENSMUSG00000030731,ENSMUSG00000066392,ENSMUSG00000031169"
"GOTERM_BP_DIRECT","positive regulation of gamma-aminobutyric acid secretion","6","1857","7","13832","7.18e-4","2.42e-2","6.38","9.70e-1","2.35e-2","3.60e-5","ENSMUSG00000005892,ENSMUSG00000030310,ENSMUSG00000022935,ENSMUSG00000041380,ENSMUSG00000028747,ENSMUSG00000027568"
"GOTERM_BP_DIRECT","positive regulation of voltage-gated potassium channel activity","6","1857","7","13832","7.18e-4","2.42e-2","6.38","9.70e-1","2.35e-2","3.60e-5","ENSMUSG00000047976,ENSMUSG00000058975,ENSMUSG00000049265,ENSMUSG00000035681,ENSMUSG00000075224,ENSMUSG00000040136"
"GOTERM_BP_DIRECT","receptor localization to synapse","7","1857","10","13832","7.49e-4","2.49e-2","5.21","9.74e-1","2.42e-2","6.43e-5","ENSMUSG00000024109,ENSMUSG00000020886,ENSMUSG00000042453,ENSMUSG00000058589,ENSMUSG00000052572,ENSMUSG00000050321,ENSMUSG00000063887"
"GOTERM_BP_DIRECT","positive regulation of dopamine secretion","7","1857","10","13832","7.49e-4","2.49e-2","5.21","9.74e-1","2.42e-2","6.43e-5","ENSMUSG00000090223,ENSMUSG00000049583,ENSMUSG00000025905,ENSMUSG00000027950,ENSMUSG00000028004,ENSMUSG00000028747,ENSMUSG00000035864"
"GOTERM_BP_DIRECT","positive regulation of neuron projection development","37","1857","157","13832","7.57e-4","2.50e-2","1.76","9.75e-1","2.43e-2","3.73e-4","ENSMUSG00000029510,ENSMUSG00000055022,ENSMUSG00000059146,ENSMUSG00000019194,ENSMUSG00000024501,ENSMUSG00000041773,ENSMUSG00000040003,ENSMUSG00000027834,ENSMUSG00000063887,ENSMUSG00000024109,ENSMUSG00000047139,ENSMUSG00000044288,ENSMUSG00000018411,ENSMUSG00000029838,ENSMUSG00000020668,ENSMUSG00000062991,ENSMUSG00000036564,ENSMUSG00000070866,ENSMUSG00000057455,ENSMUSG00000059974,ENSMUSG00000057897,ENSMUSG00000036913,ENSMUSG00000033342,ENSMUSG00000028176,ENSMUSG00000000861,ENSMUSG00000027500,ENSMUSG00000009376,ENSMUSG00000041329,ENSMUSG00000024798,ENSMUSG00000040037,ENSMUSG00000021983,ENSMUSG00000042453,ENSMUSG00000039145,ENSMUSG00000090223,ENSMUSG00000035486,ENSMUSG00000030854,ENSMUSG00000036333"
"GOTERM_BP_DIRECT","negative regulation of cytosolic calcium ion concentration","9","1857","17","13832","8.14e-4","2.67e-2","3.94","9.81e-1","2.59e-2","1.22e-4","ENSMUSG00000021313,ENSMUSG00000054640,ENSMUSG00000031906,ENSMUSG00000000766,ENSMUSG00000029361,ENSMUSG00000007097,ENSMUSG00000049265,ENSMUSG00000032259,ENSMUSG00000036437"
"GOTERM_BP_DIRECT","central nervous system neuron development","12","1857","29","13832","8.35e-4","2.72e-2","3.08","9.83e-1","2.64e-2","1.87e-4","ENSMUSG00000028351,ENSMUSG00000031398,ENSMUSG00000029212,ENSMUSG00000021557,ENSMUSG00000028078,ENSMUSG00000029819,ENSMUSG00000061298,ENSMUSG00000027797,ENSMUSG00000049556,ENSMUSG00000015222,ENSMUSG00000029765,ENSMUSG00000006711"
"GOTERM_BP_DIRECT","neuron projection morphogenesis","24","1857","87","13832","8.80e-4","2.85e-2","2.05","9.86e-1","2.77e-2","3.52e-4","ENSMUSG00000033676,ENSMUSG00000032036,ENSMUSG00000033066,ENSMUSG00000025020,ENSMUSG00000027692,ENSMUSG00000027676,ENSMUSG00000022055,ENSMUSG00000029765,ENSMUSG00000063887,ENSMUSG00000045348,ENSMUSG00000040037,ENSMUSG00000027546,ENSMUSG00000022037,ENSMUSG00000041362,ENSMUSG00000024109,ENSMUSG00000035390,ENSMUSG00000040276,ENSMUSG00000017167,ENSMUSG00000042035,ENSMUSG00000039057,ENSMUSG00000060681,ENSMUSG00000031517,ENSMUSG00000097929,ENSMUSG00000054976"
"GOTERM_BP_DIRECT","regulation of synapse organization","14","1857","38","13832","9.04e-4","2.91e-2","2.74","9.88e-1","2.82e-2","2.42e-4","ENSMUSG00000031772,ENSMUSG00000053141,ENSMUSG00000049630,ENSMUSG00000029309,ENSMUSG00000024589,ENSMUSG00000045967,ENSMUSG00000026959,ENSMUSG00000027737,ENSMUSG00000036790,ENSMUSG00000000416,ENSMUSG00000075478,ENSMUSG00000031517,ENSMUSG00000036510,ENSMUSG00000030223"
"GOTERM_BP_DIRECT","central nervous system projection neuron axonogenesis","8","1857","14","13832","1.12e-3","3.54e-2","4.26","9.96e-1","3.43e-2","1.47e-4","ENSMUSG00000029245,ENSMUSG00000031285,ENSMUSG00000026235,ENSMUSG00000027797,ENSMUSG00000027950,ENSMUSG00000025128,ENSMUSG00000035456,ENSMUSG00000011751"
"GOTERM_BP_DIRECT","cardiac muscle cell action potential involved in contraction","8","1857","14","13832","1.12e-3","3.54e-2","4.26","9.96e-1","3.43e-2","1.47e-4","ENSMUSG00000049281,ENSMUSG00000051331,ENSMUSG00000015968,ENSMUSG00000039672,ENSMUSG00000019194,ENSMUSG00000040118,ENSMUSG00000064329,ENSMUSG00000040896"
"GOTERM_BP_DIRECT","maternal behavior","8","1857","14","13832","1.12e-3","3.54e-2","4.26","9.96e-1","3.43e-2","1.47e-4","ENSMUSG00000021478,ENSMUSG00000028351,ENSMUSG00000001988,ENSMUSG00000025905,ENSMUSG00000049112,ENSMUSG00000048249,ENSMUSG00000020123,ENSMUSG00000021730"
"GOTERM_BP_DIRECT","positive regulation of vasoconstriction","14","1857","39","13832","1.19e-3","3.71e-2","2.67","9.97e-1","3.60e-2","3.31e-4","ENSMUSG00000034997,ENSMUSG00000033565,ENSMUSG00000030043,ENSMUSG00000033174,ENSMUSG00000021194,ENSMUSG00000049112,ENSMUSG00000020681,ENSMUSG00000045318,ENSMUSG00000007655,ENSMUSG00000020123,ENSMUSG00000046159,ENSMUSG00000041380,ENSMUSG00000034171,ENSMUSG00000036437"
"GOTERM_BP_DIRECT","cell communication","14","1857","39","13832","1.19e-3","3.71e-2","2.67","9.97e-1","3.60e-2","3.31e-4","ENSMUSG00000054640,ENSMUSG00000029212,ENSMUSG00000079055,ENSMUSG00000051331,ENSMUSG00000015968,ENSMUSG00000029361,ENSMUSG00000007097,ENSMUSG00000059146,ENSMUSG00000023960,ENSMUSG00000040055,ENSMUSG00000040133,ENSMUSG00000041552,ENSMUSG00000046352,ENSMUSG00000056755"
"GOTERM_BP_DIRECT","regulation of dendrite morphogenesis","11","1857","26","13832","1.27e-3","3.92e-2","3.15","9.98e-1","3.80e-2","2.75e-4","ENSMUSG00000026959,ENSMUSG00000006476,ENSMUSG00000036306,ENSMUSG00000050132,ENSMUSG00000027692,ENSMUSG00000066129,ENSMUSG00000027950,ENSMUSG00000022883,ENSMUSG00000024589,ENSMUSG00000033569,ENSMUSG00000021301"
