"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_BP_DIRECT","odontogenesis of dentin-containing tooth","10","853","54","13832","5.32e-3","2.28e-1","3.00","1.00e+0","2.25e-1","1.51e-3","ENSMUSG00000021469,ENSMUSG00000002603,ENSMUSG00000048450,ENSMUSG00000021318,ENSMUSG00000027562,ENSMUSG00000021835,ENSMUSG00000050295,ENSMUSG00000027985,ENSMUSG00000002633,ENSMUSG00000024985"
"GOTERM_BP_DIRECT","cellular response to mechanical stimulus","12","853","74","13832","5.38e-3","2.28e-1","2.63","1.00e+0","2.25e-1","1.78e-3","ENSMUSG00000036390,ENSMUSG00000032113,ENSMUSG00000020689,ENSMUSG00000004231,ENSMUSG00000002603,ENSMUSG00000030847,ENSMUSG00000061013,ENSMUSG00000039942,ENSMUSG00000057789,ENSMUSG00000079164,ENSMUSG00000004665,ENSMUSG00000014444"
"GOTERM_BP_DIRECT","cell differentiation","51","853","564","13832","5.87e-3","2.47e-1","1.47","1.00e+0","2.43e-1","3.82e-3","ENSMUSG00000059246,ENSMUSG00000009628,ENSMUSG00000024985,ENSMUSG00000026646,ENSMUSG00000097084,ENSMUSG00000043013,ENSMUSG00000092035,ENSMUSG00000042002,ENSMUSG00000007805,ENSMUSG00000017724,ENSMUSG00000038146,ENSMUSG00000032402,ENSMUSG00000035799,ENSMUSG00000054003,ENSMUSG00000027684,ENSMUSG00000028332,ENSMUSG00000041309,ENSMUSG00000055210,ENSMUSG00000048001,ENSMUSG00000040612,ENSMUSG00000046714,ENSMUSG00000021464,ENSMUSG00000029546,ENSMUSG00000025105,ENSMUSG00000002603,ENSMUSG00000051811,ENSMUSG00000031103,ENSMUSG00000019997,ENSMUSG00000004231,ENSMUSG00000015846,ENSMUSG00000078302,ENSMUSG00000050295,ENSMUSG00000042745,ENSMUSG00000027510,ENSMUSG00000001288,ENSMUSG00000019960,ENSMUSG00000020844,ENSMUSG00000014030,ENSMUSG00000034401,ENSMUSG00000007872,ENSMUSG00000031520,ENSMUSG00000021281,ENSMUSG00000031283,ENSMUSG00000027985,ENSMUSG00000027347,ENSMUSG00000027984,ENSMUSG00000027702,ENSMUSG00000021848,ENSMUSG00000037621,ENSMUSG00000055799,ENSMUSG00000019779"
"GOTERM_BP_DIRECT","erythrocyte differentiation","11","853","65","13832","6.10e-3","2.53e-1","2.74","1.00e+0","2.50e-1","1.92e-3","ENSMUSG00000046711,ENSMUSG00000025270,ENSMUSG00000028717,ENSMUSG00000021835,ENSMUSG00000031162,ENSMUSG00000054191,ENSMUSG00000073400,ENSMUSG00000078249,ENSMUSG00000049577,ENSMUSG00000073414,ENSMUSG00000040466"
"GOTERM_BP_DIRECT","lymphoid progenitor cell differentiation","4","853","7","13832","6.76e-3","2.75e-1","9.27","1.00e+0","2.71e-1","4.32e-4","ENSMUSG00000046711,ENSMUSG00000021835,ENSMUSG00000078249,ENSMUSG00000002633"
"GOTERM_BP_DIRECT","positive regulation of mesenchymal stem cell proliferation","4","853","7","13832","6.76e-3","2.75e-1","9.27","1.00e+0","2.71e-1","4.32e-4","ENSMUSG00000031520,ENSMUSG00000002603,ENSMUSG00000021835,ENSMUSG00000002068"
"GOTERM_BP_DIRECT","anterior/posterior pattern specification","12","853","77","13832","7.28e-3","2.94e-1","2.53","1.00e+0","2.89e-1","2.52e-3","ENSMUSG00000009900,ENSMUSG00000021469,ENSMUSG00000066687,ENSMUSG00000048450,ENSMUSG00000021318,ENSMUSG00000048001,ENSMUSG00000021848,ENSMUSG00000043969,ENSMUSG00000002633,ENSMUSG00000040310,ENSMUSG00000036602,ENSMUSG00000001288"
"GOTERM_BP_DIRECT","DNA replication","15","853","110","13832","7.54e-3","2.99e-1","2.21","1.00e+0","2.94e-1","3.04e-3","ENSMUSG00000027353,ENSMUSG00000041859,ENSMUSG00000040204,ENSMUSG00000022881,ENSMUSG00000028587,ENSMUSG00000026669,ENSMUSG00000022673,ENSMUSG00000005410,ENSMUSG00000068428,ENSMUSG00000020534,ENSMUSG00000024833,ENSMUSG00000020974,ENSMUSG00000002835,ENSMUSG00000036875,ENSMUSG00000031821"
"GOTERM_BP_DIRECT","angiogenesis","27","853","254","13832","7.55e-3","2.99e-1","1.72","1.00e+0","2.94e-1","4.03e-3","ENSMUSG00000000392,ENSMUSG00000054690,ENSMUSG00000050295,ENSMUSG00000057123,ENSMUSG00000056174,ENSMUSG00000002633,ENSMUSG00000029859,ENSMUSG00000000555,ENSMUSG00000029710,ENSMUSG00000019880,ENSMUSG00000021835,ENSMUSG00000035493,ENSMUSG00000034664,ENSMUSG00000030069,ENSMUSG00000031520,ENSMUSG00000031740,ENSMUSG00000049791,ENSMUSG00000058620,ENSMUSG00000021281,ENSMUSG00000074793,ENSMUSG00000001435,ENSMUSG00000042379,ENSMUSG00000079042,ENSMUSG00000006445,ENSMUSG00000045005,ENSMUSG00000028717,ENSMUSG00000019997"
"GOTERM_BP_DIRECT","positive regulation of fibroblast proliferation","10","853","58","13832","8.57e-3","3.34e-1","2.80","1.00e+0","3.29e-1","2.64e-3","ENSMUSG00000061878,ENSMUSG00000020689,ENSMUSG00000002603,ENSMUSG00000020053,ENSMUSG00000026674,ENSMUSG00000006369,ENSMUSG00000020122,ENSMUSG00000047407,ENSMUSG00000017499,ENSMUSG00000032006"
"GOTERM_BP_DIRECT","antigen processing and presentation of peptide antigen via MHC class I","5","853","14","13832","8.70e-3","3.34e-1","5.79","1.00e+0","3.29e-1","1.10e-3","ENSMUSG00000035929,ENSMUSG00000060550,ENSMUSG00000061232,ENSMUSG00000016206,ENSMUSG00000053835"
"GOTERM_BP_DIRECT","male genitalia development","5","853","14","13832","8.70e-3","3.34e-1","5.79","1.00e+0","3.29e-1","1.10e-3","ENSMUSG00000025219,ENSMUSG00000009628,ENSMUSG00000034926,ENSMUSG00000050199,ENSMUSG00000002633"
"GOTERM_BP_DIRECT","bone morphogenesis","7","853","30","13832","8.91e-3","3.39e-1","3.78","1.00e+0","3.34e-1","1.93e-3","ENSMUSG00000021469,ENSMUSG00000021359,ENSMUSG00000001348,ENSMUSG00000048450,ENSMUSG00000026147,ENSMUSG00000001288,ENSMUSG00000022367"
"GOTERM_BP_DIRECT","glucose metabolic process","10","853","59","13832","9.57e-3","3.59e-1","2.75","1.00e+0","3.53e-1","3.01e-3","ENSMUSG00000043013,ENSMUSG00000000628,ENSMUSG00000025927,ENSMUSG00000035473,ENSMUSG00000011752,ENSMUSG00000024985,ENSMUSG00000024598,ENSMUSG00000020475,ENSMUSG00000041237,ENSMUSG00000023456"
"GOTERM_BP_DIRECT","animal organ development","12","853","80","13832","9.66e-3","3.59e-1","2.43","1.00e+0","3.53e-1","3.49e-3","ENSMUSG00000048001,ENSMUSG00000031162,ENSMUSG00000061013,ENSMUSG00000031737,ENSMUSG00000037211,ENSMUSG00000031734,ENSMUSG00000002633,ENSMUSG00000040310,ENSMUSG00000029710,ENSMUSG00000024598,ENSMUSG00000006445,ENSMUSG00000032511"
"GOTERM_BP_DIRECT","neural tube closure","14","853","102","13832","9.71e-3","3.59e-1","2.23","1.00e+0","3.53e-1","3.87e-3","ENSMUSG00000004231,ENSMUSG00000079259,ENSMUSG00000004872,ENSMUSG00000047407,ENSMUSG00000027547,ENSMUSG00000040675,ENSMUSG00000001288,ENSMUSG00000021359,ENSMUSG00000002603,ENSMUSG00000021835,ENSMUSG00000037188,ENSMUSG00000027070,ENSMUSG00000036602,ENSMUSG00000035799"
"GOTERM_BP_DIRECT","cell surface receptor protein tyrosine kinase signaling pathway","13","853","91","13832","9.78e-3","3.59e-1","2.32","1.00e+0","3.53e-1","3.73e-3","ENSMUSG00000033544,ENSMUSG00000028876,ENSMUSG00000026674,ENSMUSG00000029859,ENSMUSG00000021464,ENSMUSG00000020122,ENSMUSG00000029710,ENSMUSG00000006445,ENSMUSG00000068335,ENSMUSG00000000409,ENSMUSG00000014361,ENSMUSG00000054204,ENSMUSG00000019779"
"GOTERM_BP_DIRECT","dTMP biosynthetic process","4","853","8","13832","1.03e-2","3.72e-1","8.11","1.00e+0","3.66e-1","8.23e-4","ENSMUSG00000020534,ENSMUSG00000031562,ENSMUSG00000020649,ENSMUSG00000027203"
"GOTERM_BP_DIRECT","ureter morphogenesis","4","853","8","13832","1.03e-2","3.72e-1","8.11","1.00e+0","3.66e-1","8.23e-4","ENSMUSG00000004231,ENSMUSG00000027684,ENSMUSG00000021835,ENSMUSG00000043969"
"GOTERM_BP_DIRECT","limb morphogenesis","7","853","31","13832","1.05e-2","3.73e-1","3.66","1.00e+0","3.68e-1","2.36e-3","ENSMUSG00000025219,ENSMUSG00000021318,ENSMUSG00000022483,ENSMUSG00000038765,ENSMUSG00000040310,ENSMUSG00000057789,ENSMUSG00000024598"
"GOTERM_BP_DIRECT","inflammatory response","27","853","261","13832","1.06e-2","3.73e-1","1.68","1.00e+0","3.68e-1","5.80e-3","ENSMUSG00000030760,ENSMUSG00000005087,ENSMUSG00000029372,ENSMUSG00000029373,ENSMUSG00000032041,ENSMUSG00000026068,ENSMUSG00000049307,ENSMUSG00000090173,ENSMUSG00000035273,ENSMUSG00000067586,ENSMUSG00000030669,ENSMUSG00000078249,ENSMUSG00000061878,ENSMUSG00000028036,ENSMUSG00000027684,ENSMUSG00000062585,ENSMUSG00000079164,ENSMUSG00000025701,ENSMUSG00000024697,ENSMUSG00000006445,ENSMUSG00000046711,ENSMUSG00000040152,ENSMUSG00000019278,ENSMUSG00000002603,ENSMUSG00000037440,ENSMUSG00000039942,ENSMUSG00000034115"
"GOTERM_BP_DIRECT","regulation of branching involved in ureteric bud morphogenesis","3","853","3","13832","1.09e-2","3.73e-1","16.22","1.00e+0","3.68e-1","2.34e-4","ENSMUSG00000021835,ENSMUSG00000051367,ENSMUSG00000024134"
"GOTERM_BP_DIRECT","frontal suture morphogenesis","3","853","3","13832","1.09e-2","3.73e-1","16.22","1.00e+0","3.68e-1","2.34e-4","ENSMUSG00000021469,ENSMUSG00000002603,ENSMUSG00000021318"
"GOTERM_BP_DIRECT","lipoxin biosynthetic process","3","853","3","13832","1.09e-2","3.73e-1","16.22","1.00e+0","3.68e-1","2.34e-4","ENSMUSG00000031613,ENSMUSG00000025701,ENSMUSG00000000320"
"GOTERM_BP_DIRECT","fungiform papilla morphogenesis","3","853","3","13832","1.09e-2","3.73e-1","16.22","1.00e+0","3.68e-1","2.34e-4","ENSMUSG00000034460,ENSMUSG00000051367,ENSMUSG00000002633"
"GOTERM_BP_DIRECT","negative regulation of fibroblast growth factor receptor signaling pathway","5","853","15","13832","1.13e-2","3.83e-1","5.41","1.00e+0","3.78e-1","1.57e-3","ENSMUSG00000040152,ENSMUSG00000016918,ENSMUSG00000037211,ENSMUSG00000006800,ENSMUSG00000024985"
"GOTERM_BP_DIRECT","positive regulation of DNA-templated transcription","59","853","697","13832","1.16e-2","3.90e-1","1.37","1.00e+0","3.84e-1","8.11e-3","ENSMUSG00000029595,ENSMUSG00000009900,ENSMUSG00000054191,ENSMUSG00000002633,ENSMUSG00000024985,ENSMUSG00000020542,ENSMUSG00000021359,ENSMUSG00000021318,ENSMUSG00000021835,ENSMUSG00000041075,ENSMUSG00000034460,ENSMUSG00000017724,ENSMUSG00000051367,ENSMUSG00000078249,ENSMUSG00000070803,ENSMUSG00000029084,ENSMUSG00000036602,ENSMUSG00000032402,ENSMUSG00000031586,ENSMUSG00000027684,ENSMUSG00000057113,ENSMUSG00000053110,ENSMUSG00000048001,ENSMUSG00000020053,ENSMUSG00000046714,ENSMUSG00000021464,ENSMUSG00000028977,ENSMUSG00000046711,ENSMUSG00000002603,ENSMUSG00000031103,ENSMUSG00000079110,ENSMUSG00000004231,ENSMUSG00000029697,ENSMUSG00000015846,ENSMUSG00000050295,ENSMUSG00000063245,ENSMUSG00000004872,ENSMUSG00000001440,ENSMUSG00000042821,ENSMUSG00000027239,ENSMUSG00000034041,ENSMUSG00000014030,ENSMUSG00000056758,ENSMUSG00000049791,ENSMUSG00000031241,ENSMUSG00000031162,ENSMUSG00000027985,ENSMUSG00000022053,ENSMUSG00000001494,ENSMUSG00000027868,ENSMUSG00000025407,ENSMUSG00000028717,ENSMUSG00000066687,ENSMUSG00000037188,ENSMUSG00000025927,ENSMUSG00000036098,ENSMUSG00000021848,ENSMUSG00000051159,ENSMUSG00000037621"
"GOTERM_BP_DIRECT","cell fate specification","7","853","32","13832","1.23e-2","4.09e-1","3.55","1.00e+0","4.03e-1","2.86e-3","ENSMUSG00000031241,ENSMUSG00000021848,ENSMUSG00000051367,ENSMUSG00000024134,ENSMUSG00000002633,ENSMUSG00000027868,ENSMUSG00000040466"
"GOTERM_BP_DIRECT","negative regulation of osteoblast differentiation","9","853","52","13832","1.35e-2","4.44e-1","2.81","1.00e+0","4.37e-1","4.14e-3","ENSMUSG00000031520,ENSMUSG00000007872,ENSMUSG00000047443,ENSMUSG00000026185,ENSMUSG00000007805,ENSMUSG00000051159,ENSMUSG00000042745,ENSMUSG00000032402,ENSMUSG00000035799"
"GOTERM_BP_DIRECT","positive regulation of osteoblast differentiation","11","853","73","13832","1.36e-2","4.44e-1","2.44","1.00e+0","4.37e-1","4.88e-3","ENSMUSG00000021469,ENSMUSG00000054675,ENSMUSG00000021318,ENSMUSG00000021835,ENSMUSG00000053110,ENSMUSG00000062585,ENSMUSG00000038677,ENSMUSG00000039942,ENSMUSG00000020053,ENSMUSG00000026674,ENSMUSG00000024598"
"GOTERM_BP_DIRECT","roof of mouth development","11","853","73","13832","1.36e-2","4.44e-1","2.44","1.00e+0","4.37e-1","4.88e-3","ENSMUSG00000021359,ENSMUSG00000028333,ENSMUSG00000048450,ENSMUSG00000021318,ENSMUSG00000022483,ENSMUSG00000026586,ENSMUSG00000002633,ENSMUSG00000040310,ENSMUSG00000042821,ENSMUSG00000022676,ENSMUSG00000036602"
"GOTERM_BP_DIRECT","positive regulation of cell division","7","853","33","13832","1.42e-2","4.53e-1","3.44","1.00e+0","4.46e-1","3.44e-3","ENSMUSG00000031520,ENSMUSG00000028717,ENSMUSG00000025219,ENSMUSG00000002603,ENSMUSG00000002633,ENSMUSG00000032006,ENSMUSG00000027239"
"GOTERM_BP_DIRECT","endoderm development","7","853","33","13832","1.42e-2","4.53e-1","3.44","1.00e+0","4.46e-1","3.44e-3","ENSMUSG00000043013,ENSMUSG00000024868,ENSMUSG00000002603,ENSMUSG00000021835,ENSMUSG00000021848,ENSMUSG00000079042,ENSMUSG00000032402"
"GOTERM_BP_DIRECT","negative regulation of ossification","7","853","33","13832","1.42e-2","4.53e-1","3.44","1.00e+0","4.46e-1","3.44e-3","ENSMUSG00000024868,ENSMUSG00000002603,ENSMUSG00000030669,ENSMUSG00000061013,ENSMUSG00000001494,ENSMUSG00000032402,ENSMUSG00000027239"
"GOTERM_BP_DIRECT","cartilage condensation","5","853","16","13832","1.43e-2","4.53e-1","5.07","1.00e+0","4.46e-1","2.17e-3","ENSMUSG00000016918,ENSMUSG00000022483,ENSMUSG00000021464,ENSMUSG00000029546,ENSMUSG00000019997"
"GOTERM_BP_DIRECT","hindlimb morphogenesis","4","853","9","13832","1.48e-2","4.53e-1","7.21","1.00e+0","4.46e-1","1.41e-3","ENSMUSG00000066687,ENSMUSG00000044042,ENSMUSG00000025927,ENSMUSG00000035799"
"GOTERM_BP_DIRECT","mesonephros development","4","853","9","13832","1.48e-2","4.53e-1","7.21","1.00e+0","4.46e-1","1.41e-3","ENSMUSG00000025219,ENSMUSG00000004231,ENSMUSG00000066687,ENSMUSG00000021835"
"GOTERM_BP_DIRECT","negative regulation of growth","4","853","9","13832","1.48e-2","4.53e-1","7.21","1.00e+0","4.46e-1","1.41e-3","ENSMUSG00000031762,ENSMUSG00000055653,ENSMUSG00000026185,ENSMUSG00000031765"
"GOTERM_BP_DIRECT","organ induction","4","853","9","13832","1.48e-2","4.53e-1","7.21","1.00e+0","4.46e-1","1.41e-3","ENSMUSG00000025219,ENSMUSG00000021835,ENSMUSG00000051367,ENSMUSG00000037211"
"GOTERM_BP_DIRECT","integrin-mediated signaling pathway","12","853","85","13832","1.49e-2","4.54e-1","2.29","1.00e+0","4.47e-1","5.75e-3","ENSMUSG00000024965,ENSMUSG00000022449,ENSMUSG00000020689,ENSMUSG00000026043,ENSMUSG00000000244,ENSMUSG00000022817,ENSMUSG00000020120,ENSMUSG00000000555,ENSMUSG00000039115,ENSMUSG00000073414,ENSMUSG00000034664,ENSMUSG00000019997"
"GOTERM_BP_DIRECT","positive regulation of substrate adhesion-dependent cell spreading","8","853","43","13832","1.51e-2","4.57e-1","3.02","1.00e+0","4.50e-1","4.27e-3","ENSMUSG00000021215,ENSMUSG00000039087,ENSMUSG00000020689,ENSMUSG00000035273,ENSMUSG00000057948,ENSMUSG00000027239,ENSMUSG00000044447,ENSMUSG00000022367"
"GOTERM_BP_DIRECT","megakaryocyte development","6","853","25","13832","1.66e-2","4.90e-1","3.89","1.00e+0","4.83e-1","3.48e-3","ENSMUSG00000047953,ENSMUSG00000030054,ENSMUSG00000028717,ENSMUSG00000050675,ENSMUSG00000049577,ENSMUSG00000073414"
"GOTERM_BP_DIRECT","cell-cell signaling","9","853","54","13832","1.68e-2","4.90e-1","2.70","1.00e+0","4.83e-1","5.37e-3","ENSMUSG00000029595,ENSMUSG00000009900,ENSMUSG00000041957,ENSMUSG00000057123,ENSMUSG00000058794,ENSMUSG00000031162,ENSMUSG00000030170,ENSMUSG00000036961,ENSMUSG00000002633"
"GOTERM_BP_DIRECT","negative regulation of BMP signaling pathway","9","853","54","13832","1.68e-2","4.90e-1","2.70","1.00e+0","4.83e-1","5.37e-3","ENSMUSG00000024868,ENSMUSG00000032387,ENSMUSG00000047443,ENSMUSG00000021835,ENSMUSG00000031283,ENSMUSG00000001494,ENSMUSG00000024985,ENSMUSG00000027070,ENSMUSG00000038403"
"GOTERM_BP_DIRECT","tissue development","9","853","54","13832","1.68e-2","4.90e-1","2.70","1.00e+0","4.83e-1","5.37e-3","ENSMUSG00000032796,ENSMUSG00000004231,ENSMUSG00000034926,ENSMUSG00000014030,ENSMUSG00000027985,ENSMUSG00000002633,ENSMUSG00000024985,ENSMUSG00000055799,ENSMUSG00000027547"
"GOTERM_BP_DIRECT","positive regulation of vascular associated smooth muscle cell proliferation","8","853","44","13832","1.71e-2","4.90e-1","2.95","1.00e+0","4.83e-1","4.94e-3","ENSMUSG00000054342,ENSMUSG00000031740,ENSMUSG00000037295,ENSMUSG00000026185,ENSMUSG00000046949,ENSMUSG00000020053,ENSMUSG00000031613,ENSMUSG00000026674"
"GOTERM_BP_DIRECT","negative regulation of cell cycle","8","853","44","13832","1.71e-2","4.90e-1","2.95","1.00e+0","4.83e-1","4.94e-3","ENSMUSG00000006585,ENSMUSG00000002603,ENSMUSG00000021835,ENSMUSG00000046694,ENSMUSG00000006715,ENSMUSG00000031613,ENSMUSG00000022610,ENSMUSG00000068428"
"GOTERM_BP_DIRECT","defense response","8","853","44","13832","1.71e-2","4.90e-1","2.95","1.00e+0","4.83e-1","4.94e-3","ENSMUSG00000062939,ENSMUSG00000002603,ENSMUSG00000029372,ENSMUSG00000029373,ENSMUSG00000018819,ENSMUSG00000009350,ENSMUSG00000078920,ENSMUSG00000035279"
"GOTERM_BP_DIRECT","regulation of transcription by RNA polymerase II","93","853","1206","13832","1.77e-2","4.98e-1","1.25","1.00e+0","4.91e-1","1.40e-2","ENSMUSG00000029595,ENSMUSG00000059246,ENSMUSG00000062939,ENSMUSG00000058794,ENSMUSG00000054191,ENSMUSG00000026686,ENSMUSG00000045518,ENSMUSG00000024985,ENSMUSG00000097084,ENSMUSG00000020542,ENSMUSG00000043013,ENSMUSG00000021359,ENSMUSG00000021318,ENSMUSG00000039476,ENSMUSG00000007805,ENSMUSG00000030507,ENSMUSG00000034460,ENSMUSG00000017724,ENSMUSG00000051367,ENSMUSG00000032402,ENSMUSG00000035799,ENSMUSG00000054321,ENSMUSG00000004661,ENSMUSG00000027684,ENSMUSG00000041309,ENSMUSG00000055210,ENSMUSG00000048001,ENSMUSG00000061013,ENSMUSG00000024134,ENSMUSG00000026630,ENSMUSG00000043969,ENSMUSG00000049577,ENSMUSG00000046714,ENSMUSG00000028736,ENSMUSG00000028417,ENSMUSG00000029546,ENSMUSG00000025105,ENSMUSG00000021469,ENSMUSG00000066224,ENSMUSG00000109771,ENSMUSG00000031103,ENSMUSG00000052942,ENSMUSG00000051413,ENSMUSG00000055102,ENSMUSG00000004231,ENSMUSG00000029697,ENSMUSG00000015846,ENSMUSG00000078302,ENSMUSG00000048450,ENSMUSG00000074221,ENSMUSG00000050295,ENSMUSG00000048012,ENSMUSG00000026586,ENSMUSG00000021099,ENSMUSG00000004872,ENSMUSG00000043753,ENSMUSG00000042821,ENSMUSG00000027833,ENSMUSG00000091243,ENSMUSG00000026628,ENSMUSG00000019564,ENSMUSG00000034041,ENSMUSG00000014030,ENSMUSG00000038765,ENSMUSG00000031737,ENSMUSG00000078502,ENSMUSG00000031734,ENSMUSG00000070348,ENSMUSG00000078496,ENSMUSG00000014603,ENSMUSG00000031241,ENSMUSG00000052760,ENSMUSG00000031162,ENSMUSG00000027985,ENSMUSG00000022053,ENSMUSG00000027868,ENSMUSG00000040310,ENSMUSG00000062248,ENSMUSG00000027547,ENSMUSG00000025407,ENSMUSG00000020037,ENSMUSG00000039087,ENSMUSG00000073209,ENSMUSG00000066000,ENSMUSG00000026815,ENSMUSG00000028717,ENSMUSG00000066687,ENSMUSG00000037188,ENSMUSG00000025927,ENSMUSG00000042372,ENSMUSG00000036098,ENSMUSG00000021848,ENSMUSG00000055799"
"GOTERM_BP_DIRECT","one-carbon metabolic process","5","853","17","13832","1.79e-2","4.98e-1","4.77","1.00e+0","4.91e-1","2.92e-3","ENSMUSG00000020534,ENSMUSG00000048087,ENSMUSG00000021707,ENSMUSG00000027597,ENSMUSG00000040675"
"GOTERM_BP_DIRECT","positive regulation of stem cell proliferation","5","853","17","13832","1.79e-2","4.98e-1","4.77","1.00e+0","4.91e-1","2.92e-3","ENSMUSG00000054321,ENSMUSG00000039476,ENSMUSG00000045394,ENSMUSG00000026586,ENSMUSG00000056758"
"GOTERM_BP_DIRECT","regulation of double-strand break repair via homologous recombination","5","853","17","13832","1.79e-2","4.98e-1","4.77","1.00e+0","4.91e-1","2.92e-3","ENSMUSG00000032113,ENSMUSG00000067215,ENSMUSG00000009628,ENSMUSG00000027323,ENSMUSG00000035455"
"GOTERM_BP_DIRECT","positive regulation of G1/S transition of mitotic cell cycle","8","853","45","13832","1.92e-2","5.04e-1","2.88","1.00e+0","4.97e-1","5.69e-3","ENSMUSG00000028212,ENSMUSG00000028333,ENSMUSG00000020649,ENSMUSG00000034165,ENSMUSG00000026674,ENSMUSG00000020122,ENSMUSG00000070348,ENSMUSG00000002068"
"GOTERM_BP_DIRECT","female pregnancy","8","853","45","13832","1.92e-2","5.04e-1","2.88","1.00e+0","4.97e-1","5.69e-3","ENSMUSG00000031740,ENSMUSG00000031891,ENSMUSG00000005220,ENSMUSG00000002603,ENSMUSG00000058620,ENSMUSG00000026185,ENSMUSG00000031613,ENSMUSG00000000555"
"GOTERM_BP_DIRECT","collagen fibril organization","10","853","66","13832","1.93e-2","5.04e-1","2.46","1.00e+0","4.97e-1","6.85e-3","ENSMUSG00000034205,ENSMUSG00000004098,ENSMUSG00000050295,ENSMUSG00000026043,ENSMUSG00000022483,ENSMUSG00000061013,ENSMUSG00000038765,ENSMUSG00000026674,ENSMUSG00000046714,ENSMUSG00000070436"
"GOTERM_BP_DIRECT","regulation of myelination","6","853","26","13832","1.95e-2","5.04e-1","3.74","1.00e+0","4.97e-1","4.29e-3","ENSMUSG00000015846,ENSMUSG00000041309,ENSMUSG00000048001,ENSMUSG00000036560,ENSMUSG00000024985,ENSMUSG00000001288"
"GOTERM_BP_DIRECT","positive regulation of p38MAPK cascade","6","853","26","13832","1.95e-2","5.04e-1","3.74","1.00e+0","4.97e-1","4.29e-3","ENSMUSG00000054342,ENSMUSG00000036390,ENSMUSG00000061878,ENSMUSG00000021835,ENSMUSG00000024331,ENSMUSG00000032436"
"GOTERM_BP_DIRECT","non-canonical Wnt signaling pathway","6","853","26","13832","1.95e-2","5.04e-1","3.74","1.00e+0","4.97e-1","4.29e-3","ENSMUSG00000045005,ENSMUSG00000009900,ENSMUSG00000049791,ENSMUSG00000041075,ENSMUSG00000081683,ENSMUSG00000027004"
"GOTERM_BP_DIRECT","lung morphogenesis","6","853","26","13832","1.95e-2","5.04e-1","3.74","1.00e+0","4.97e-1","4.29e-3","ENSMUSG00000046711,ENSMUSG00000025219,ENSMUSG00000021835,ENSMUSG00000042745,ENSMUSG00000078249,ENSMUSG00000002633"
"GOTERM_BP_DIRECT","cochlea morphogenesis","6","853","26","13832","1.95e-2","5.04e-1","3.74","1.00e+0","4.97e-1","4.29e-3","ENSMUSG00000022656,ENSMUSG00000004231,ENSMUSG00000048904,ENSMUSG00000037188,ENSMUSG00000051367,ENSMUSG00000027004"
"GOTERM_BP_DIRECT","positive regulation of keratinocyte proliferation","4","853","10","13832","2.02e-2","5.04e-1","6.49","1.00e+0","4.97e-1","2.23e-3","ENSMUSG00000007805,ENSMUSG00000061048,ENSMUSG00000027239,ENSMUSG00000022367"
"GOTERM_BP_DIRECT","regulation of chondrocyte differentiation","4","853","10","13832","2.02e-2","5.04e-1","6.49","1.00e+0","4.97e-1","2.23e-3","ENSMUSG00000024134,ENSMUSG00000027239,ENSMUSG00000027833,ENSMUSG00000019997"
"GOTERM_BP_DIRECT","positive regulation of leukocyte tethering or rolling","4","853","10","13832","2.02e-2","5.04e-1","6.49","1.00e+0","4.97e-1","2.23e-3","ENSMUSG00000050675,ENSMUSG00000035873,ENSMUSG00000038843,ENSMUSG00000049307"
"GOTERM_BP_DIRECT","lung vasculature development","4","853","10","13832","2.02e-2","5.04e-1","6.49","1.00e+0","4.97e-1","2.23e-3","ENSMUSG00000021835,ENSMUSG00000017723,ENSMUSG00000042745,ENSMUSG00000020053"
"GOTERM_BP_DIRECT","embryonic axis specification","4","853","10","13832","2.02e-2","5.04e-1","6.49","1.00e+0","4.97e-1","2.23e-3","ENSMUSG00000045005,ENSMUSG00000031283,ENSMUSG00000051159,ENSMUSG00000070526"
"GOTERM_BP_DIRECT","thyroid hormone transport","4","853","10","13832","2.02e-2","5.04e-1","6.49","1.00e+0","4.97e-1","2.23e-3","ENSMUSG00000016255,ENSMUSG00000030905,ENSMUSG00000038963,ENSMUSG00000063975"
"GOTERM_BP_DIRECT","forelimb morphogenesis","4","853","10","13832","2.02e-2","5.04e-1","6.49","1.00e+0","4.97e-1","2.23e-3","ENSMUSG00000021359,ENSMUSG00000066687,ENSMUSG00000044042,ENSMUSG00000025927"
"GOTERM_BP_DIRECT","regulation of chemokine production","3","853","4","13832","2.09e-2","5.04e-1","12.16","1.00e+0","4.97e-1","8.92e-4","ENSMUSG00000049577,ENSMUSG00000022676,ENSMUSG00000006389"
"GOTERM_BP_DIRECT","metanephric nephron development","3","853","4","13832","2.09e-2","5.04e-1","12.16","1.00e+0","4.97e-1","8.92e-4","ENSMUSG00000021359,ENSMUSG00000078302,ENSMUSG00000025927"
"GOTERM_BP_DIRECT","cartilage morphogenesis","3","853","4","13832","2.09e-2","5.04e-1","12.16","1.00e+0","4.97e-1","8.92e-4","ENSMUSG00000048450,ENSMUSG00000042821,ENSMUSG00000022676"
"GOTERM_BP_DIRECT","regulation of miRNA-mediated gene silencing","3","853","4","13832","2.09e-2","5.04e-1","12.16","1.00e+0","4.97e-1","8.92e-4","ENSMUSG00000050966,ENSMUSG00000063804,ENSMUSG00000079259"
